"name.company","ref.date","acc.number","acc.desc","acc.value","acc.value.infl.adj"
"BANCO DO BRASIL S.A.",2014-12-31,"1.06.01","Imobilizado de Uso",0,0
"BANCO DO BRASIL S.A.",2014-12-31,"1.06.02","Direito de Uso em Arrendamento",0,0
"BANCO DO BRASIL S.A.",2014-12-31,"1.07","Intangível",0,0
"BANCO DO BRASIL S.A.",2014-12-31,"1.07.01","Intangíveis",0,0
"BANCO DO BRASIL S.A.",2014-12-31,"1.07.02","Goodwill",0,0
"BANCO DO BRASIL S.A.",2014-12-31,"1.08","Intangível",0,0
"BANCO DO BRASIL S.A.",2014-12-31,"1.08.01","Intangíveis",0,0
"BANCO DO BRASIL S.A.",2014-12-31,"1.08.02","Goodwill",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1","Ativo Total",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.01","Caixa e Equivalentes de Caixa",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.01.01","Caixa e Depósitos Bancários",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.01.02","Depósitos Interfinanceiros",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.01.03","Aplicações em Operações Compromissadas",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.01.04","Aplicações em Moeda Estrangeira",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.02","Ativos Financeiros",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.02.01","Ativos Financeiros Avaliados a Valor Justo através do Resultado",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.02.01.01","Títulos para Negociação",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.02.01.02","Títulos Designados a Valor Justo",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.02.02","Ativos Financeiros Avaliados a Valor Justo através de Outros Resultados Abrangentes",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.02.02.01","Títulos e valores mobiliários",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.03","Tributos Diferidos",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.03.01","Imposto de Renda e Contribuição Social Diferidos",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.03.02","Aplicações em Operações Compromissadas",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.03.03","Empréstimos a Clientes Líquidos de Provisão",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.04","Outros Ativos",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.04.01","Ativos Não Correntes a Venda",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.05","Investimentos",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.05.01","Participações em Coligadas",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.05.02","Participações em Controladas em Conjunto",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.05.03","Propriedades para Investimento",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.05.03.01","Ativos por Impostos Correntes",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.05.03.02","Outros Ativos",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.06","Imobilizado",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.06.01","Imobilizado de Uso",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.06.02","Direito de Uso em Arrendamento",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.07","Intangível",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.07.01","Intangíveis",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.07.02","Goodwill",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.08","Intangível",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.08.01","Intangíveis",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.08.02","Goodwill",0,0
"BANCO DO BRASIL S.A.",2015-12-31,"1.03.04","Depósitos Compulsórios em Bancos Centrais",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1","Ativo Total",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.01","Caixa e Equivalentes de Caixa",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.01.01","Caixa e Depósitos Bancários",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.01.02","Depósitos Interfinanceiros",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.01.03","Aplicações em Operações Compromissadas",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.01.04","Aplicações em Moeda Estrangeira",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.02","Ativos Financeiros",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.02.01","Ativos Financeiros Avaliados a Valor Justo através do Resultado",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.02.01.01","Títulos para Negociação",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.02.01.02","Títulos Designados a Valor Justo",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.02.02","Ativos Financeiros Avaliados a Valor Justo através de Outros Resultados Abrangentes",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.02.02.01","Títulos e valores mobiliários",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.03","Tributos Diferidos",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.03.01","Imposto de Renda e Contribuição Social Diferidos",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.03.02","Aplicações em Operações Compromissadas",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.03.03","Empréstimos a Clientes Líquidos de Provisão",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.04","Outros Ativos",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.04.01","Ativos Não Correntes a Venda",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.05","Investimentos",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.05.01","Participações em Coligadas",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.05.02","Participações em Controladas em Conjunto",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.05.03","Propriedades para Investimento",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.05.03.01","Ativos por Impostos Correntes",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.05.03.02","Outros Ativos",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.06","Imobilizado",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.06.01","Imobilizado de Uso",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.06.02","Direito de Uso em Arrendamento",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.07","Intangível",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.07.01","Intangíveis",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.07.02","Goodwill",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.08","Intangível",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.08.01","Intangíveis",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.08.02","Goodwill",0,0
"BANCO DO BRASIL S.A.",2016-12-31,"1.03.04","Depósitos Compulsórios em Bancos Centrais",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1","Ativo Total",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.01","Caixa e Equivalentes de Caixa",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.01.01","Caixa e Depósitos Bancários",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.01.02","Depósitos Interfinanceiros",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.01.03","Aplicações em Operações Compromissadas",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.01.04","Aplicações em Moeda Estrangeira",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.02","Ativos Financeiros",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.02.01","Ativos Financeiros Avaliados a Valor Justo através do Resultado",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.02.01.01","Títulos para Negociação",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.02.01.02","Títulos Designados a Valor Justo",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.02.02","Ativos Financeiros Avaliados a Valor Justo através de Outros Resultados Abrangentes",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.02.02.01","Títulos e valores mobiliários",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.03","Tributos Diferidos",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.03.01","Imposto de Renda e Contribuição Social Diferidos",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.03.02","Aplicações em Operações Compromissadas",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.03.03","Empréstimos a Clientes Líquidos de Provisão",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.04","Outros Ativos",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.04.01","Ativos Não Correntes a Venda",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.05","Investimentos",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.05.01","Participações em Coligadas",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.05.02","Participações em Controladas em Conjunto",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.05.03","Propriedades para Investimento",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.05.03.01","Ativos por Impostos Correntes",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.05.03.02","Outros Ativos",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.06","Imobilizado",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.06.01","Imobilizado de Uso",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.06.02","Direito de Uso em Arrendamento",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.07","Intangível",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.07.01","Intangíveis",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.07.02","Goodwill",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.08","Intangível",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.08.01","Intangíveis",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.08.02","Goodwill",0,0
"BANCO DO BRASIL S.A.",2017-12-31,"1.03.04","Depósitos Compulsórios em Bancos Centrais",0,0
"BANCO DO BRASIL S.A.",2019-12-31,"1.02.03","Ativos Financeiros Avaliados ao Custo Amortizado",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.02.03.01","Títulos e valores mobiliários líquidos",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.02.03.02","Empréstimos a Instituições financeiras líquidos",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.02.03.03","Aplicações em operações compromissadas líquidas",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.02.03.04","Empréstimos a clientes líquidos",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.02.03.05","Depósitos compulsórios em Bancos Centrais",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.05.04","Outros Investimentos",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.05.03","Propriedades para Investimento",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1","Ativo Total",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.01","Caixa e Equivalentes de Caixa",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.01.01","Caixa e Depósitos Bancários",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.01.02","Depósitos Interfinanceiros",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.01.03","Aplicações em Operações Compromissadas",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.01.04","Aplicações em Moeda Estrangeira",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.02","Ativos Financeiros",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.02.01","Ativos Financeiros Avaliados a Valor Justo através do Resultado",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.02.01.01","Títulos para Negociação",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.02.01.02","Títulos Designados a Valor Justo",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.02.02","Ativos Financeiros Avaliados a Valor Justo através de Outros Resultados Abrangentes",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.02.02.01","Títulos e valores mobiliários",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.03","Tributos Diferidos",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.03.01","Imposto de Renda e Contribuição Social Diferidos",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.04","Outros Ativos",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.04.01","Ativos Não Correntes a Venda",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.04.02","Ativos de Operações Descontinuadas",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.04.03","Outros",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.04.04","Ativos por impostos correntes",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.05","Investimentos",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.05.01","Participações em Coligadas",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.05.02","Participações em Controladas em Conjunto",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.06","Imobilizado",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.06.01","Imobilizado de Uso",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.06.02","Direito de Uso em Arrendamento",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.07","Intangível",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.07.01","Intangíveis",0,NA
"BANCO DO BRASIL S.A.",2019-12-31,"1.07.02","Goodwill",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1","Ativo Total",23350584,32900117.6800365
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01","Ativo Circulante",3590121,5058349.00684155
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.01","Caixa e Equivalentes de Caixa",1989179,2802680.36065639
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.02","Aplicações Financeiras",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.02.01","Aplicações Financeiras Avaliadas a Valor Justo",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.02.02","Aplicações Financeiras Avaliadas ao Custo Amortizado",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.03","Contas a Receber",1109090,1562667.19143948
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.03.01","Clientes",971318,1368551.48910784
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.03.02","Outras Contas a Receber",137772,194115.702331641
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.04","Estoques",36096,50857.9420445586
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.05","Ativos Biológicos",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.06","Tributos a Recuperar",108675,153119.09496045
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.06.01","Tributos Correntes a Recuperar",108675,153119.09496045
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.07","Despesas Antecipadas",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.08","Outros Ativos Circulantes",347081,489024.417740676
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.08.01","Ativos Não-Correntes a Venda",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.08.02","Ativos de Operações Descontinuadas",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.01.08.03","Outros",347081,489024.417740676
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02","Ativo Não Circulante",19760463,27841768.6731949
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.01","Ativo Realizável a Longo Prazo",964021,1358270.28334822
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.01.01","Aplicações Financeiras Avaliadas a Valor Justo",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.01.02","Aplicações Financeiras Avaliadas ao Custo Amortizado",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.01.03","Contas a Receber",352839,497137.228863586
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.01.04","Estoques",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.01.05","Ativos Biológicos",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.01.06","Tributos Diferidos",78440,110519.0872666
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.01.07","Despesas Antecipadas",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.01.08","Créditos com Partes Relacionadas",231076,325577.621229178
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.01.09","Outros Ativos Não Circulantes",301666,425036.345988858
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.02","Investimentos",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.02.01","Participações Societárias",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.02.02","Propriedades para Investimento",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.03","Imobilizado",249606,351685.712599016
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.03.01","Imobilizado em Operação",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.03.02","Imobilizado Arrendado",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.03.03","Imobilizado em Andamento",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2010-12-31,"1.02.04","Intangível",18546836,26131812.6772477
